x_var,y_var,SPECIES,PROJECT,n_ok,lm_slope,lm_se,lm_t,lm_p,lm_R2,lm_significant,dw_stat,dw_p,acf1,pacf1,acf_sig_lags,autocorr_flag,gls_slope,gls_se,gls_t,gls_p,gls_rho,gls_AIC,used_gls,status,note
cal.yr,CID_index,GEPE,COPA,18,-0.034170525838666775,0.04446439478603112,-0.7684918686760523,0.4533895101768084,0.035597294431024454,NS,3.1848587616081523,0.9950613708391505,-0.5948555912530258,-0.5948555912530258,1,autocorr_detected,-0.025959838794521847,0.024315987399973045,-1.0676037278482313,0.30154354237067577,-0.580802749208401,56.49563929182974,TRUE,ok (GLS AR1 used due to autocorrelation),NA
cal.yr,CID_index,GEPE,CS,18,-0.04306049223475405,0.045575153117368684,-0.944823863210318,0.35879931101175466,0.05284487075773152,NS,2.7594574954990096,0.9250607898057301,-0.3960000867660123,-0.3960000867660123,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CIDmean,ADPE,COPA,32,-0.9945646898961449,0.024903685357507744,-39.93644617728485,1.4384432060179888e-27,0.9815375495873842,significant,2.6546334842350974,0.9746918382740861,-0.3377468724856232,-0.3377468724856232,"2,4",autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CIDmean,CHPE,CS,19,-0.9720437017994922,0.03298720879233357,-29.467291637763577,4.926681581332584e-16,0.9807979312686587,significant,2.4508852318271224,0.8352503475805869,-0.25091796871267197,-0.25091796871267197,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CIDmean,GEPE,COPA,18,-1.0058828993404956,0.010305637623985345,-97.60511052701905,1.2274144008857587e-23,0.9983233358040722,significant,2.5356975095782386,0.9078282090823548,-0.2831317868439791,-0.28313178684397916,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CIDmean,GEPE,CS,18,-1.000701231537889,0.012384008481050498,-80.80592265978507,2.5057436520356485e-22,0.9975556088061388,significant,2.569760574094176,0.9135515061925619,-0.30062887170923186,-0.30062887170923186,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,DAY_index,ADPE,COPA,32,0.31029443457045786,8.895152536648923e-16,348835428388679.75,0,1,significant,1.08055464728835,0.0027828977650312873,-0.021308100932920928,-0.02130810093292093,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,DAY_index,CHPE,CS,19,0.33150742410465756,3.4497287102460323e-15,96096664969638.92,1.079212704239491e-228,1,significant,1.0150309712501486,0.007841554500249223,0.025794049733832147,0.025794049733832147,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,DAY_index,GEPE,COPA,18,0.0973373730948672,1.4625837680130423e-16,665516568853369.25,5.695298900996055e-229,1,significant,1.1608856046124834,0.03946685840306266,-0.05270001231755417,-0.05270001231755417,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,DAY_index,GEPE,CS,18,0.11580610157550411,6.216471241622879e-17,1862891294342602.8,4.009205032993365e-236,1,significant,0.691682405542816,6.726470533006151e-4,0.20240351789620814,0.20240351789620814,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CID_index,ADPE,COPA,32,-0.30741669234174496,0.007697647681946129,-39.93644617728509,1.4384432060177438e-27,0.9815375495873843,significant,2.654633484235127,0.9746918382740913,-0.33774687248563323,-0.33774687248563323,"2,4",autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CID_index,CHPE,CS,19,-0.32830918229900286,0.011141478027056251,-29.467291637763715,4.926681581332198e-16,0.9807979312686589,significant,2.450885231827143,0.8352503475805989,-0.25091796871267774,-0.25091796871267774,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CID_index,GEPE,COPA,18,-0.09725573781757833,9.964205490106636e-4,-97.60511052701857,1.2274144008858548e-23,0.9983233358040723,significant,2.5356975095782017,0.907828209082341,-0.2831317868439684,-0.2831317868439684,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAYmean,CID_index,GEPE,CS,18,-0.11566447726880574,0.001431386134352861,-80.80592265978488,2.5057436520357557e-22,0.9975556088061388,significant,2.569760574094174,0.9135515061925612,-0.3006288717092318,-0.3006288717092318,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,DAY_index,ADPE,COPA,32,-0.30623009448555194,0.007667935527516389,-39.93644617728529,1.4384432060175286e-27,0.9815375495873845,significant,2.691049261751861,0.9804211098770212,-0.3558641615247998,-0.3558641615247998,"1,4",autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,DAY_index,CHPE,CS,19,-0.3344929812930558,0.011351331008119274,-29.46729163776502,4.926681581328588e-16,0.9807979312686604,significant,2.5156497020568045,0.8698511715573427,-0.275239667325848,-0.275239667325848,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,DAY_index,GEPE,COPA,18,-0.09660584852390403,9.897621958756273e-4,-97.60511052701737,1.2274144008860902e-23,0.9983233358040723,significant,2.529212980067627,0.9055359618831907,-0.279616676757459,-0.279616676757459,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,DAY_index,GEPE,CS,18,-0.11544207453715277,0.0014286338270425565,-80.8059226597845,2.5057436520359334e-22,0.9975556088061388,significant,2.564051392137049,0.9117497986081081,-0.2972971646904105,-0.2972971646904105,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,CID_index,ADPE,COPA,32,0.3090967289154879,4.14277027980877e-16,746111196225333,0,1,significant,0.9943300944323437,0.0010408231785667419,0.021405520993428222,0.021405520993428222,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,CID_index,CHPE,CS,19,0.3377514629138811,4.028278079303886e-16,838451209833673.75,1.0965435627589529e-244,1,significant,1.0251172452574011,0.008160622773556841,0.023762164229345437,0.02376216422934544,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,CID_index,GEPE,COPA,18,0.09668693829206532,5.865827427264737e-17,1648308605920766,2.840809160588964e-235,1,significant,0.8740406898304804,0.00561857859414041,0.09366648538765256,0.09366648538765256,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
CIDmean,CID_index,GEPE,CS,18,0.11558342652486929,1.2391427993328092e-17,9327692222970814,2.5684502332116572e-247,1,significant,0.5105065371249077,4.5924831214271474e-5,0.37529119642472974,0.37529119642472974,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAY_index,CID_index,ADPE,COPA,32,-0.9907257691144332,0.024807559608995042,-39.93644617728554,1.4384432060172631e-27,0.9815375495873847,significant,2.6546334842351915,0.9746918382741028,-0.3377468724856549,-0.3377468724856549,"2,4",autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAY_index,CID_index,CHPE,CS,19,-0.9903524278097472,0.03360853246996461,-29.467291637765165,4.926681581328168e-16,0.9807979312686607,significant,2.4508852318273133,0.8352503475806989,-0.2509179687127248,-0.2509179687127248,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAY_index,CID_index,GEPE,COPA,18,-0.9991613162067837,0.010236772550246949,-97.60511052701666,1.2274144008862385e-23,0.9983233358040723,significant,2.535697509578101,0.907828209082304,-0.2831317868439343,-0.2831317868439343,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
DAY_index,CID_index,GEPE,CS,18,-0.9987770566077989,0.012360196180333589,-80.80592265978443,2.505743652035969e-22,0.9975556088061388,significant,2.5697605740941447,0.9135515061925505,-0.300628871709222,-0.300628871709222,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok,NA
