x_var,y_var,SPECIES,PROJECT,n_ok,lm_slope,lm_se,lm_t,lm_p,lm_R2,lm_significant,dw_stat,dw_p,acf1,pacf1,acf_sig_lags,autocorr_flag,gls_slope,gls_se,gls_t,gls_p,gls_rho,gls_AIC,used_gls,status
cal.yr,DAY_index,GEPE,COPA,15,0.02403601878300383,0.05644757254510935,0.4258113803529064,0.6772103964130158,0.013755480927070358,NS,2.661387023796567,0.8533685642464955,-0.4209829885086987,-0.4209829885086987,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,DAY_index,GEPE,CS,18,0.03391303624981101,0.042497822539503544,0.797994678863544,0.4365579628865436,0.03827633195393113,NS,1.9627877403316372,0.3604513309334314,-0.02368527361085188,-0.02368527361085189,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,WTmean,ADPE,COPA,30,-1.545542798321055,2.476977361676961,-0.6239632312483845,0.5377025688738024,0.013713959166603782,NS,1.8296152026866326,0.25018531010233064,-0.027819864738092653,-0.027819864738092653,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,WTmean,CHPE,CS,20,-4.380465030046307,3.672627897780981,-1.1927331469362863,0.24846006791841654,0.07324516050914605,NS,1.966466127056809,0.36894353587690243,-0.004033873275135827,-0.004033873275135837,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,WTmean,GEPE,COPA,15,16.7683043530667,12.740550249380892,1.3161365894602182,0.21086362208453915,0.11758011003270906,NS,1.617155088492243,0.1373625817957311,0.1284254514485672,0.1284254514485672,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,WTmean,GEPE,CS,18,-22.472953688212737,13.359670671480853,-1.6821487775283404,0.11195014564880532,0.15027514267617983,NS,1.8009636191220528,0.23820385718647225,0.022236980483439004,0.022236980483439025,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,AGEmean,ADPE,COPA,30,-0.05821490241761642,0.03435388676071118,-1.6945652415724293,0.10125391402720939,0.09301610160923592,NS,1.2206534254347223,0.006969730060370308,0.19798684499249763,0.19798684499249763,none,autocorr_detected,-0.0997096973380502,0.06695649731215027,-1.4891713476767603,0.14762059664191668,0.6475200426420485,122.7833373130687,TRUE,ok (GLS AR1 used due to autocorrelation)
cal.yr,AGEmean,CHPE,CS,19,-0.04182212938712293,0.04797940168244639,-0.8716684227103203,0.3955332640547842,0.04278232802947648,NS,1.4384340475964081,0.06010354487373525,0.20601842792884623,0.20601842792884623,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,AGEmean,GEPE,COPA,15,0.16484681211454447,0.09243400973806516,1.7833999907791414,0.0978709826020051,0.1965645360175294,NS,1.5205033391944305,0.09751884150784364,0.008174729416291493,0.008174729416291493,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,AGEmean,GEPE,CS,17,0.025526042587270648,0.07382637458990522,0.34575776921275225,0.7343262650982139,0.007906878666723868,NS,2.0626705990821548,0.4390487314824431,-0.06525459177207187,-0.06525459177207187,2,autocorr_detected,0.024249522586233762,0.07610663140906107,0.3186256195717877,0.7544039060161413,0.032335881894211965,74.0600601320182,TRUE,ok (GLS AR1 used due to autocorrelation)
cal.yr,DAYmean,ADPE,COPA,30,-0.020536045840261544,0.0706327652971083,-0.2907439026899077,0.7733899125229879,0.0030099136742011458,NS,2.3617179692135073,0.7914302214244342,-0.22137969315377037,-0.22137969315377037,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,DAYmean,CHPE,CS,20,0.129994802779798,0.10147146408666372,1.2810971434173193,0.21641941372284254,0.08355951084432654,NS,2.142835735177902,0.5277293244476533,-0.0715093808403201,-0.0715093808403201,5,autocorr_detected,0.13008336169874016,0.10441043780605853,1.2458846493907902,0.2287799005092434,0.030139428696329938,103.19087606021941,TRUE,ok (GLS AR1 used due to autocorrelation)
cal.yr,DAYmean,GEPE,COPA,15,0.2472645502645278,0.5806903283317559,0.425811380352907,0.6772103964130154,0.013755480927070388,NS,2.6613870237965673,0.8533685642464957,-0.42098298850869875,-0.42098298850869875,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
cal.yr,DAYmean,GEPE,CS,18,0.2667641708355889,0.3342931699939386,0.7979946788635432,0.43655796288654414,0.03827633195393106,NS,1.9627877403316372,0.3604513309334314,-0.023685273610851806,-0.023685273610851813,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGE_index,ADPE,COPA,30,-0.2549196778011067,0.1827386851949467,-1.3949956875806393,0.17398538608853362,0.06498404213022009,NS,1.184892751483203,0.008385153862194607,0.22700359270592146,0.22700359270592146,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGE_index,CHPE,CS,19,-0.160396917563906,0.24464630746805327,-0.6556277886387113,0.5208384728581601,0.02466159212838732,NS,1.387165700196441,0.07347797647115818,0.2382766368731807,0.2382766368731807,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGE_index,GEPE,COPA,15,0.33214571217803063,0.2616044027331445,1.2696487853717178,0.2264675229719027,0.11032077411825125,NS,1.4241051995099503,0.10546363069886736,-0.10574441012797768,-0.10574441012797768,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGE_index,GEPE,CS,17,0.5147265369192773,0.21234587558957668,2.424000633354159,0.0284564992602034,0.2814639420477566,significant,1.9412701708431395,0.4219809711078815,0.011625351653248345,0.011625351653248345,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAY_index,ADPE,COPA,30,-0.6099587878914936,0.14975578656527286,-4.07302316579023,3.4538078586586897e-4,0.3720497229260602,significant,2.356494424619308,0.8358110147217344,-0.17914534307502622,-0.17914534307502622,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAY_index,CHPE,CS,20,-0.6862757905388623,0.17143601646099457,-4.003101592686651,8.340479508375811e-4,0.47097446067974075,significant,1.3774927163975068,0.06333979642478546,0.29948394844246023,0.29948394844246023,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAY_index,GEPE,COPA,15,0.0035790715401335534,0.27734832171378765,0.01290460860919509,0.9898998393888346,1.2809753089393903e-5,NS,2.626303505572144,0.8797801183050873,-0.42175646256150146,-0.42175646256150146,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAY_index,GEPE,CS,18,-0.3634136038878751,0.23290697613387776,-1.5603379938219648,0.13823934976547775,0.1320694474907732,NS,1.9938049427701618,0.4688701131639331,-0.05151391594857671,-0.05151391594857671,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,WTmean,ADPE,COPA,30,124.00695370450286,1.7909796121592746e-13,692397349822398.4,0,1,significant,1.0507215499667895,0.0023009056702642527,-0.008667087675993156,-0.008667087675993156,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,WTmean,CHPE,CS,20,95.75573017518983,1.381797216750202e-13,692979613900180,2.7086901080340116e-257,1,significant,1.2767828846738494,0.03715615906780378,-0.06948447820414504,-0.06948447820414502,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,WTmean,GEPE,COPA,15,238.6149069016278,4.9362900840762846e-14,4833891502271370,4.801720300572199e-198,1,significant,0.6610768323958139,6.832740573551286e-4,0.23102762026056817,0.23102762026056817,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,WTmean,GEPE,CS,18,334.4375739908832,8.793975590771156e-14,3803030501265650,4.4053613810216796e-241,1,significant,0.7802194960505717,0.0010520152958250716,0.15042053357491444,0.15042053357491444,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGEmean,ADPE,COPA,30,-0.45719860533356166,0.3277419488847942,-1.3949956875806375,0.17398538608853434,0.06498404213021994,NS,1.1848927514832026,0.008385153862194572,0.22700359270592146,0.22700359270592146,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGEmean,CHPE,CS,19,-0.1825034706770263,0.2783644528795202,-0.6556277886387174,0.5208384728581563,0.024661592128387186,NS,1.3871657001964404,0.07347797647115793,0.23827663687317813,0.23827663687317813,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGEmean,GEPE,COPA,15,0.602603951652525,0.4746225559347123,1.2696487853717122,0.22646752297190462,0.1103207741182511,NS,1.4241051995099485,0.10546363069886668,-0.10574441012797735,-0.10574441012797735,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,AGEmean,GEPE,CS,17,0.8110993140614497,0.334611840814213,2.424000633354148,0.028456499260204004,0.28146394204775665,significant,1.9412701708431406,0.4219809711078823,0.011625351653246222,0.011625351653246222,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAYmean,ADPE,COPA,30,-2.1452935497665906,0.5267079175451657,-4.073023165790231,3.453807858658673e-4,0.37204972292606026,significant,2.3564944246193074,0.8358110147217349,-0.179145343075026,-0.179145343075026,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAYmean,CHPE,CS,20,-1.8258317121546213,0.4561042656250018,-4.0031015926866536,8.340479508375771e-4,0.47097446067974075,significant,1.3774927163975075,0.06333979642478567,0.29948394844246007,0.29948394844246007,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAYmean,GEPE,COPA,15,0.0368188060895277,2.8531517076228035,0.012904608609194668,0.989899839388835,1.2809753089393667e-5,NS,2.626303505572144,0.8797801183050873,-0.42175646256150157,-0.42175646256150157,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
index,DAYmean,GEPE,CS,18,-2.8586567123450193,1.8320753091084403,-1.5603379938219646,0.13823934976547783,0.13206944749077323,NS,1.9938049427701614,0.468870113163932,-0.05151391594857663,-0.05151391594857663,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAY_index,ADPE,COPA,30,0.36720557443217483,0.17577990155162146,2.0890077374650096,0.045916599155039615,0.13483993389406343,significant,2.451013651186106,0.8814295218561503,-0.23070140157607413,-0.23070140157607413,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAY_index,CHPE,CS,19,0.10262176664012339,0.24634788555693396,0.41657254905241015,0.6822034337824965,0.010104658824155208,NS,1.8555927500108464,0.34200789521675634,0.05180989003235958,0.05180989003235958,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAY_index,GEPE,COPA,15,0.4265967962971699,0.2508470532153915,1.7006251053340844,0.11279581791029314,0.1819848266110091,NS,3.0507564486159366,0.9857167618674558,-0.5399668741071886,-0.5399668741071886,1,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAY_index,GEPE,CS,17,-0.10510808956517247,0.26080905458085085,-0.4030078239963442,0.6926281316391703,0.0107117041000606,NS,1.8856138780682563,0.41081312952597565,0.05151085752258255,0.05151085752258255,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,WTmean,ADPE,COPA,30,-31.61181268344873,22.660867674991483,-1.3949956875806437,0.17398538608853242,0.06498404213022026,NS,1.875716667154988,0.3306204219085953,0.022548564364692512,0.022548564364692512,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,WTmean,CHPE,CS,19,-14.722781443699215,22.456005829570426,-0.655627788638709,0.5208384728581616,0.02466159212838728,NS,1.9815398588252398,0.4495247468784568,-8.829782464754378e-4,-8.829782464754496e-4,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,WTmean,GEPE,COPA,15,79.25491818913564,62.42271020322524,1.2696487853717173,0.2264675229719029,0.11032077411825106,NS,1.5843694287349048,0.1616353998370908,0.13262997514753208,0.1326299751475321,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,WTmean,GEPE,CS,17,182.87791903591832,75.44466635838491,2.42400063335416,0.028456499260203345,0.2814639420477567,significant,1.403452235868956,0.10711919343716435,0.17022909387864568,0.17022909387864568,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,AGEmean,ADPE,COPA,30,1.793500640190976,1.2547352095211131e-15,1429385759307328.5,0,1,significant,1.0310858745300266,0.0015633685975301828,0.004348206215439414,0.004348206215439414,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,AGEmean,CHPE,CS,19,1.1378240520383498,4.567714912219518e-15,249101372109378.2,1.0017385369786148e-235,1,significant,1.079036054013836,0.011510740341027398,0.009005132119939007,0.009005132119939013,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,AGEmean,GEPE,COPA,15,1.8142758721796497,3.621879699268896e-15,500921074917500.75,3.0217295197214755e-185,1,significant,1.0944907856189219,0.01892254066198669,-0.003730197625960795,-0.003730197625960795,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,AGEmean,GEPE,CS,17,1.5757868613419752,3.144594830954951e-15,501109664695162.06,4.249660965068602e-213,1,significant,1.0489527323332721,0.019117881874200965,0.003503538849389213,0.003503538849389213,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAYmean,ADPE,COPA,30,1.2915032390808279,0.6182376522205014,2.0890077374650073,0.04591659915503979,0.13483993389406335,significant,2.4510136511861043,0.8814295218561495,-0.2307014015760734,-0.2307014015760734,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAYmean,CHPE,CS,19,0.27302445820177607,0.6554067444502352,0.4165725490524102,0.6822034337824965,0.010104658824155139,NS,1.8555927500108464,0.34200789521675634,0.05180989003235952,0.05180989003235952,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAYmean,GEPE,COPA,15,4.388508177373191,2.5805265155785624,1.7006251053340844,0.11279581791029314,0.18198482661100907,NS,3.0507564486159375,0.9857167618674559,-0.5399668741071887,-0.5399668741071887,1,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGE_index,DAYmean,GEPE,CS,17,-0.8267933355900072,2.051556536523983,-0.4030078239963444,0.6926281316391701,0.010711704100060603,NS,1.8856138780682563,0.41081312952597565,0.051510857522582575,0.05151085752258256,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,WTmean,ADPE,COPA,30,-75.63913117171512,18.570758891581207,-4.073023165790229,3.4538078586587075e-4,0.37204972292606037,significant,1.8052969771118887,0.3080896593014205,0.04401412816253598,0.04401412816253598,4,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,WTmean,CHPE,CS,20,-65.71483942460436,16.415980934548415,-4.003101592686646,8.340479508375904e-4,0.4709744606797394,significant,1.2392761765880944,0.0358730832704619,0.33451760822827564,0.33451760822827564,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,WTmean,GEPE,COPA,15,0.8540198223432255,66.17944396505818,0.012904608609194963,0.9898998393888347,1.2809753089393798e-5,NS,1.4113771121451097,0.13695766587053146,0.2841786033320389,0.2841786033320389,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,WTmean,GEPE,CS,18,-121.53916403954459,77.89284406376657,-1.5603379938219637,0.13823934976547803,0.13206944749077307,NS,1.6568879399381997,0.2270302758654476,0.016108516551814406,0.016108516551814406,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,AGEmean,ADPE,COPA,30,0.6585834328257999,0.31526136596553983,2.089007737465007,0.04591659915503987,0.13483993389406324,significant,1.2089922880069024,0.01245405346897894,0.19691309800271675,0.19691309800271675,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,AGEmean,CHPE,CS,19,0.11203591815062167,0.2689469539110916,0.41657254905239965,0.6822034337825041,0.010104658824154934,NS,1.2946873012898803,0.05243351551843165,0.27798594330928467,0.27798594330928467,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,AGEmean,GEPE,COPA,15,0.773964274671091,0.4551057562560496,1.700625105334081,0.11279581791029367,0.18198482661100804,NS,1.6755658259639432,0.29355283025703466,-0.07240619348915713,-0.07240619348915713,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,AGEmean,GEPE,CS,17,-0.1605905183253516,0.39847990228300795,-0.40300782399634594,0.6926281316391689,0.010711704100060412,NS,2.0117210248971635,0.5032790579581345,-0.03401637363943794,-0.034016373639437956,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,DAYmean,ADPE,COPA,30,3.5171122907867995,1.828590084374677e-15,1923401160730643.8,0,1,significant,0.9990317632856244,0.0016745214143308535,0.01838342785363306,0.01838342785363306,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,DAYmean,CHPE,CS,20,2.6604926726629556,4.864234929095327e-16,5469498721678244,1.917220771181708e-273,1,significant,0.8790392618231958,0.0025387717341693824,0.09663651855318944,0.09663651855318944,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,DAYmean,GEPE,COPA,15,10.287250667293174,1.4872453714941447e-15,6916982808935018,4.553438606173228e-200,1,significant,0.8338315063171283,0.006380098610377854,0.12422129012168467,0.12422129012168467,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
DAY_index,DAYmean,GEPE,CS,18,7.866124662815344,9.502216972514508e-16,8278199377648797,1.7341408354235642e-246,1,significant,1.3012258070291534,0.061620894523197765,-0.08904111422746597,-0.08904111422746597,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,AGEmean,ADPE,COPA,30,-0.003686878773129328,0.0026429320219071985,-1.3949956875806417,0.17398538608853298,0.06498404213021992,NS,1.184892751483203,0.008385153862194643,0.22700359270592152,0.22700359270592152,none,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,AGEmean,CHPE,CS,19,-0.0019059274086587485,0.002907026580761688,-0.6556277886387144,0.5208384728581582,0.02466159212838688,NS,1.3871657001964401,0.07347797647115806,0.23827663687317804,0.23827663687317807,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,AGEmean,GEPE,COPA,15,0.002525424582551149,0.0019890733655227246,1.269648785371711,0.2264675229719051,0.11032077411825122,NS,1.424105199509948,0.10546363069886715,-0.10574441012797722,-0.10574441012797722,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,AGEmean,GEPE,CS,17,0.002425263717777002,0.001000521074295721,2.42400063335415,0.028456499260203907,0.28146394204775627,significant,1.9412701708431406,0.4219809711078839,0.01162535165324648,0.011625351653246465,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,DAYmean,ADPE,COPA,30,-0.017299784291763397,0.004247406309167648,-4.073023165790227,3.453807858658718e-4,0.3720497229260599,significant,2.3564944246193056,0.8358110147217336,-0.17914534307502553,-0.17914534307502553,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,DAYmean,CHPE,CS,20,-0.01906759740450176,0.00476320596992511,-4.003101592686648,8.340479508375866e-4,0.47097446067974014,significant,1.3774927163975053,0.0633397964247851,0.29948394844246023,0.29948394844246023,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,DAYmean,GEPE,COPA,15,1.5430220419844408e-4,0.01195713941207811,0.012904608609194672,0.989899839388835,1.2809753089393547e-5,NS,2.6263035055721446,0.8797801183050885,-0.42175646256150157,-0.42175646256150157,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
WTmean,DAYmean,GEPE,CS,18,-0.008547654135366215,0.005478078576058512,-1.5603379938219633,0.13823934976547803,0.1320694474907731,NS,1.993804942770161,0.4688701131639294,-0.051513915948576544,-0.051513915948576544,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGEmean,DAYmean,ADPE,COPA,30,0.720101911390065,0.3447100259494027,2.089007737465005,0.04591659915504006,0.1348399338940631,significant,2.451013651186103,0.8814295218561463,-0.23070140157607297,-0.23070140157607297,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGEmean,DAYmean,CHPE,CS,19,0.23995314364524184,0.5760176569269299,0.4165725490523997,0.682203433782504,0.010104658824154743,NS,1.8555927500108496,0.3420078952167586,0.05180989003235827,0.05180989003235827,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGEmean,DAYmean,GEPE,COPA,15,2.4188758968066324,1.4223451654451802,1.7006251053340824,0.11279581791029347,0.18198482661100848,NS,3.050756448615935,0.9857167618674556,-0.5399668741071882,-0.5399668741071882,1,autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
AGEmean,DAYmean,GEPE,CS,17,-0.5246860193299839,1.3019251441002826,-0.4030078239963459,0.692628131639169,0.0107117041000607,NS,1.8856138780682565,0.4108131295259762,0.05151085752258263,0.05151085752258263,none,no_autocorr_detected,NA,NA,NA,NA,NA,NA,FALSE,ok
